Sales per customer,Category Name,Customer Country,Customer Id,Department Name,Market,Order Country,Order Item Product Price,Sales,Order Profit Per Order,Order Region,Product Name,Product Price
387.9599915,Cardio Equipment,EE. UU.,4848,Footwear,Europe,Italia,99.98999786,399.9599915,182.3399963,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
383.9599915,Cardio Equipment,EE. UU.,569,Footwear,Europe,Italia,99.98999786,399.9599915,111.3499985,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
379.9599915,Cardio Equipment,EE. UU.,5749,Footwear,Europe,Italia,99.98999786,399.9599915,170.9799957,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
379.9599915,Cardio Equipment,EE. UU.,4460,Footwear,Europe,Alemania,99.98999786,399.9599915,38,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
377.9599915,Cardio Equipment,EE. UU.,6506,Footwear,Europe,Reino Unido,99.98999786,399.9599915,185.1999969,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
363.9599915,Cardio Equipment,EE. UU.,6050,Footwear,Europe,Italia,99.98999786,399.9599915,69.15000153,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
116.4400024,Electronics,EE. UU.,3246,Footwear,Europe,Francia,31.98999977,127.9599991,-69.87000275,Western Europe,Under Armour Women's Ignite PIP VI Slide,31.98999977
359.9599915,Cardio Equipment,EE. UU.,2364,Footwear,Europe,Italia,99.98999786,399.9599915,100.7900009,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
158.3600006,Electronics,EE. UU.,12216,Footwear,Europe,Ucrania,44.99000168,179.9600067,76.01999664,Eastern Europe,Under Armour Men's Compression EV SL Slide,44.99000168
351.9599915,Cardio Equipment,EE. UU.,4460,Footwear,Europe,Reino Unido,99.98999786,399.9599915,168.9400024,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
351.9599915,Cardio Equipment,EE. UU.,11388,Footwear,Europe,Francia,99.98999786,399.9599915,147.8300018,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
347.9700012,Cardio Equipment,EE. UU.,7521,Footwear,Europe,Bélgica,99.98999786,399.9599915,-69.58999634,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
339.9700012,Cardio Equipment,EE. UU.,1628,Footwear,Europe,Alemania,99.98999786,399.9599915,105.3899994,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
335.9700012,Cardio Equipment,EE. UU.,7222,Footwear,Europe,Francia,99.98999786,399.9599915,87.34999847,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
327.9700012,Cardio Equipment,EE. UU.,5929,Footwear,Europe,Italia,99.98999786,399.9599915,28.86000061,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
319.9700012,Cardio Equipment,EE. UU.,6123,Footwear,Europe,Alemania,99.98999786,399.9599915,20.15999985,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
239.9600067,Cleats,EE. UU.,587,Apparel,Europe,Reino Unido,59.99000168,239.9600067,-39.11000061,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
239.9600067,Cleats,EE. UU.,1240,Apparel,Europe,Alemania,59.99000168,239.9600067,79.19000244,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
235.1600037,Cleats,EE. UU.,8806,Apparel,Europe,Francia,59.99000168,239.9600067,117.5800018,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
232.7599945,Cleats,EE. UU.,341,Apparel,Europe,Reino Unido,59.99000168,239.9600067,20.47999954,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
232.7599945,Cleats,EE. UU.,3064,Apparel,Europe,España,59.99000168,239.9600067,58.18999863,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
230.3600006,Cleats,EE. UU.,10614,Apparel,Europe,Reino Unido,59.99000168,239.9600067,82.93000031,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
230.3600006,Cleats,EE. UU.,10563,Apparel,Europe,Francia,59.99000168,239.9600067,26.03000069,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
230.3600006,Cleats,EE. UU.,11002,Apparel,Europe,Francia,59.99000168,239.9600067,108.2699966,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
230.3600006,Cleats,EE. UU.,11486,Apparel,Europe,Alemania,59.99000168,239.9600067,76.01999664,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
230.3600006,Cleats,EE. UU.,1759,Apparel,Europe,Austria,59.99000168,239.9600067,-46.0699997,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
226.7599945,Cleats,EE. UU.,10659,Apparel,Europe,Italia,59.99000168,239.9600067,25.62000084,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
226.7599945,Cleats,EE. UU.,8899,Apparel,Europe,Francia,59.99000168,239.9600067,31.75,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
223.1600037,Cleats,EE. UU.,3315,Apparel,Europe,España,59.99000168,239.9600067,60.25,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
223.1600037,Cleats,EE. UU.,10051,Apparel,Europe,Francia,59.99000168,239.9600067,-163.5800018,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
218.3600006,Cleats,EE. UU.,6402,Apparel,Europe,España,59.99000168,239.9600067,104.8099976,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
218.3600006,Cleats,EE. UU.,4021,Apparel,Europe,Alemania,59.99000168,239.9600067,-43.66999817,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
215.9600067,Cleats,EE. UU.,4021,Apparel,Europe,Alemania,59.99000168,239.9600067,75.58999634,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
211.1600037,Cleats,EE. UU.,5929,Apparel,Europe,Italia,59.99000168,239.9600067,-36.95000076,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
211.1600037,Cleats,EE. UU.,4195,Apparel,Europe,Alemania,59.99000168,239.9600067,39.70000076,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
203.9700012,Cleats,EE. UU.,7464,Apparel,Europe,Rusia,59.99000168,239.9600067,59.15000153,Eastern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
203.9700012,Cleats,EE. UU.,11592,Apparel,Europe,Reino Unido,59.99000168,239.9600067,67.30999756,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
201.5700073,Cleats,EE. UU.,11715,Apparel,Europe,Francia,59.99000168,239.9600067,20.15999985,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
196.7700043,Cleats,EE. UU.,10831,Apparel,Europe,Francia,59.99000168,239.9600067,68.87000275,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
196.7700043,Cleats,EE. UU.,7586,Apparel,Europe,Francia,59.99000168,239.9600067,70.83999634,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
118.2900009,Men's Footwear,EE. UU.,8551,Apparel,Pacific Asia,Japón,129.9900055,129.9900055,42.93999863,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,5270,Apparel,Pacific Asia,China,129.9900055,129.9900055,-94.62999725,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,7163,Apparel,Pacific Asia,China,129.9900055,129.9900055,8.869999886,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,9163,Apparel,Pacific Asia,Corea del Sur,129.9900055,129.9900055,54.40999985,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
196.3999939,Women's Clothing,EE. UU.,20402,Apparel,Pacific Asia,China,215.8200073,215.8200073,0,Eastern Asia,Summer dresses,215.8200073
118.2900009,Men's Footwear,EE. UU.,4807,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-38.91999817,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,88,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,40.22000122,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,7697,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-26.62000084,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
324.9599915,Children's Clothing,EE. UU.,18007,Apparel,Pacific Asia,India,357.1000061,357.1000061,40.61999893,South Asia,Children's heaters,357.1000061
118.2900009,Men's Footwear,EE. UU.,8720,Apparel,Pacific Asia,India,129.9900055,129.9900055,7.449999809,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
54.59000015,Cleats,EE. UU.,1718,Apparel,Pacific Asia,Filipinas,59.99000168,59.99000168,-45.47000122,Southeast Asia,Perfect Fitness Perfect Rip Deck,59.99000168
118.2900009,Men's Footwear,EE. UU.,7795,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,53.22999954,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,12100,Apparel,Pacific Asia,Vietnam,129.9900055,129.9900055,35.49000168,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,11979,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,14.78999996,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
118.2900009,Men's Footwear,EE. UU.,150,Apparel,Pacific Asia,Irak,129.9900055,129.9900055,35.49000168,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,3905,Apparel,Pacific Asia,Uzbekistán,129.9900055,129.9900055,-19.0699997,Central Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,8552,Apparel,Pacific Asia,Kirguistán,129.9900055,129.9900055,38.02000046,Central Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,8551,Apparel,Pacific Asia,Japón,129.9900055,129.9900055,11.69999981,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,12038,Apparel,Pacific Asia,China,129.9900055,129.9900055,40.95000076,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
189.7700043,Men's Clothing,EE. UU.,15995,Apparel,Pacific Asia,Australia,210.8500061,210.8500061,85.38999939,Oceania,Men's gala suit,210.8500061
116.9899979,Men's Footwear,EE. UU.,4807,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,54.99000168,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,10291,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,38.61000061,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,1293,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,33.93000031,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
53.99000168,Cleats,EE. UU.,6961,Apparel,Pacific Asia,India,59.99000168,59.99000168,15.65999985,South Asia,Perfect Fitness Perfect Rip Deck,59.99000168
189.7700043,Men's Clothing,EE. UU.,16013,Apparel,Pacific Asia,India,210.8500061,210.8500061,71.16000366,South Asia,Men's gala suit,210.8500061
116.9899979,Men's Footwear,EE. UU.,7931,Apparel,Pacific Asia,India,129.9900055,129.9900055,14.61999989,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
194.2400055,Women's Clothing,EE. UU.,20545,Apparel,Pacific Asia,Pakistán,215.8200073,215.8200073,50.5,South Asia,Summer dresses,215.8200073
116.9899979,Men's Footwear,EE. UU.,7454,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,39.77999878,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,12038,Apparel,Pacific Asia,Filipinas,129.9900055,129.9900055,14.61999989,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,4618,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,58.5,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,7795,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,11.69999981,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
116.9899979,Men's Footwear,EE. UU.,11979,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,-1.519999981,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
53.99000168,Cleats,EE. UU.,1695,Apparel,Pacific Asia,Arabia Saudí,59.99000168,59.99000168,25.92000008,West Asia,Perfect Fitness Perfect Rip Deck,59.99000168
52.79000092,Cleats,EE. UU.,11286,Apparel,Pacific Asia,China,59.99000168,59.99000168,3.960000038,Eastern Asia,Perfect Fitness Perfect Rip Deck,59.99000168
114.3899994,Men's Footwear,EE. UU.,4357,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-22.87999916,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,3029,Apparel,Pacific Asia,Nueva Zelanda,129.9900055,129.9900055,-91.51000214,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,9769,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-25.73999977,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,3567,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,9.149999619,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,5582,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,10.0699997,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,1293,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,45.75999832,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,6855,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,38.65999985,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,10026,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,54.90999985,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
189.9199982,Women's Clothing,EE. UU.,20400,Apparel,Pacific Asia,Australia,215.8200073,215.8200073,-11.21000004,Oceania,Summer dresses,215.8200073
114.3899994,Men's Footwear,EE. UU.,6961,Apparel,Pacific Asia,India,129.9900055,129.9900055,29.73999977,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,6956,Apparel,Pacific Asia,India,129.9900055,129.9900055,-25.73999977,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,10082,Apparel,Pacific Asia,India,129.9900055,129.9900055,13.72999954,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,12038,Apparel,Pacific Asia,Filipinas,129.9900055,129.9900055,29.73999977,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,1839,Apparel,Pacific Asia,Filipinas,129.9900055,129.9900055,40.04000092,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,10155,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,-76.30000305,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,1098,Apparel,Pacific Asia,Indonesia,129.9900055,129.9900055,54.90999985,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
52.79000092,Cleats,EE. UU.,3172,Apparel,Pacific Asia,Turquía,59.99000168,59.99000168,5.28000021,West Asia,Perfect Fitness Perfect Rip Deck,59.99000168
114.3899994,Men's Footwear,EE. UU.,5536,Apparel,Pacific Asia,Arabia Saudí,129.9900055,129.9900055,-183.0299988,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,11372,Apparel,Pacific Asia,Irak,129.9900055,129.9900055,-171.5899963,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
114.3899994,Men's Footwear,EE. UU.,4005,Apparel,Pacific Asia,Georgia,129.9900055,129.9900055,29.73999977,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,11632,Apparel,Pacific Asia,Kazajistán,129.9900055,129.9900055,29.39999962,Central Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
52.18999863,Cleats,EE. UU.,10891,Apparel,Pacific Asia,Japón,59.99000168,59.99000168,14.09000015,Eastern Asia,Perfect Fitness Perfect Rip Deck,59.99000168
113.0899963,Men's Footwear,EE. UU.,11924,Apparel,Pacific Asia,China,129.9900055,129.9900055,-4.860000134,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,4813,Apparel,Pacific Asia,China,129.9900055,129.9900055,49.75999832,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,11801,Apparel,Pacific Asia,China,129.9900055,129.9900055,54.27999878,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,6156,Apparel,Pacific Asia,China,129.9900055,129.9900055,29.39999962,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
52.18999863,Cleats,EE. UU.,1763,Apparel,Pacific Asia,Australia,59.99000168,59.99000168,5.21999979,Oceania,Perfect Fitness Perfect Rip Deck,59.99000168
113.0899963,Men's Footwear,EE. UU.,6721,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,41.04999924,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,12205,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,29.73999977,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,5582,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-28.27000046,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,10790,Apparel,Pacific Asia,Nueva Zelanda,129.9900055,129.9900055,-149.8500061,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,11922,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,29.39999962,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,6855,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-90.47000122,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,10438,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,38.22000122,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
51.40000153,Baby,EE. UU.,17747,Apparel,Pacific Asia,India,59.08000183,59.08000183,16.70000076,South Asia,Baby sweater,59.08000183
183.4400024,Men's Clothing,EE. UU.,16011,Apparel,Pacific Asia,Nepal,210.8500061,210.8500061,-262.8699951,South Asia,Men's gala suit,210.8500061
113.0899963,Men's Footwear,EE. UU.,10082,Apparel,Pacific Asia,India,129.9900055,129.9900055,53.15000153,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
310.6799927,Children's Clothing,EE. UU.,18004,Apparel,Pacific Asia,Indonesia,357.1000061,357.1000061,-201.9400024,Southeast Asia,Children's heaters,357.1000061
52.18999863,Cleats,EE. UU.,8,Apparel,Pacific Asia,Indonesia,59.99000168,59.99000168,24.53000069,Southeast Asia,Perfect Fitness Perfect Rip Deck,59.99000168
113.0899963,Men's Footwear,EE. UU.,3275,Apparel,Pacific Asia,Vietnam,129.9900055,129.9900055,55.40999985,Southeast Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
52.18999863,Cleats,EE. UU.,9023,Apparel,Pacific Asia,Arabia Saudí,59.99000168,59.99000168,1.039999962,West Asia,Perfect Fitness Perfect Rip Deck,59.99000168
113.0899963,Men's Footwear,EE. UU.,8643,Apparel,Pacific Asia,Turquía,129.9900055,129.9900055,21.48999977,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,11797,Apparel,Pacific Asia,Turquía,129.9900055,129.9900055,-82.90000153,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,5536,Apparel,Pacific Asia,Arabia Saudí,129.9900055,129.9900055,41.04999924,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,4062,Apparel,Pacific Asia,Turquía,129.9900055,129.9900055,-169.6399994,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
113.0899963,Men's Footwear,EE. UU.,6897,Apparel,Pacific Asia,Turquía,129.9900055,129.9900055,11.31000042,West Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,11632,Apparel,Pacific Asia,Kazajistán,129.9900055,129.9900055,-6.960000038,Central Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,11892,Apparel,Pacific Asia,China,129.9900055,129.9900055,12.14999962,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,6763,Apparel,Pacific Asia,Corea del Sur,129.9900055,129.9900055,6.960000038,Eastern Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
183.4499969,Women's Clothing,EE. UU.,17459,Apparel,Pacific Asia,China,215.8200073,215.8200073,49.52999878,Eastern Asia,Summer dresses,215.8200073
110.4899979,Men's Footwear,EE. UU.,6721,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,5.519999981,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,8622,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-165.7400055,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,241,Apparel,Pacific Asia,Australia,129.9900055,129.9900055,-73.69999695,Oceania,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
50.22000122,Baby,EE. UU.,17746,Apparel,Pacific Asia,India,59.08000183,59.08000183,-38.52000046,South Asia,Baby sweater,59.08000183
110.4899979,Men's Footwear,EE. UU.,822,Apparel,Pacific Asia,Irán,129.9900055,129.9900055,9.5,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
110.4899979,Men's Footwear,EE. UU.,6376,Apparel,Pacific Asia,Irán,129.9900055,129.9900055,53.04000092,South Asia,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
454.9500122,Cardio Equipment,EE. UU.,9557,Footwear,Europe,Alemania,99.98999786,499.9500122,153.7700043,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
449.9599915,Cardio Equipment,EE. UU.,11397,Footwear,Europe,Reino Unido,99.98999786,499.9500122,224.9799957,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
449.9599915,Cardio Equipment,EE. UU.,6999,Footwear,Europe,Irlanda,99.98999786,499.9500122,-314.9700012,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
449.9599915,Cardio Equipment,EE. UU.,10534,Footwear,Europe,Reino Unido,99.98999786,499.9500122,101.2399979,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
449.9599915,Cardio Equipment,EE. UU.,6815,Footwear,Europe,Italia,99.98999786,499.9500122,121.4899979,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
439.9599915,Cardio Equipment,EE. UU.,2269,Footwear,Europe,Francia,99.98999786,499.9500122,118.7900009,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
434.9599915,Cardio Equipment,EE. UU.,10708,Footwear,Europe,Países Bajos,99.98999786,499.9500122,49.15000153,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
434.9599915,Cardio Equipment,EE. UU.,9119,Footwear,Europe,Francia,99.98999786,499.9500122,195.7299957,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
127.5,Cardio Equipment,EE. UU.,9500,Footwear,Europe,Reino Unido,30,150,36.97999954,Northern Europe,Nike Women's Tempo Shorts,30
424.9599915,Cardio Equipment,EE. UU.,9910,Footwear,Europe,Alemania,99.98999786,499.9500122,133.0099945,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
419.9599915,Cardio Equipment,EE. UU.,5036,Footwear,Europe,Alemania,99.98999786,499.9500122,172.1799927,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
419.9599915,Cardio Equipment,EE. UU.,2698,Footwear,Europe,Francia,99.98999786,499.9500122,94.48999786,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
419.9599915,Cardio Equipment,EE. UU.,6220,Footwear,Europe,Alemania,99.98999786,499.9500122,109.1900024,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
134.3600006,Electronics,EE. UU.,1555,Footwear,Europe,Alemania,31.98999977,159.9499969,22.84000015,Western Europe,Under Armour Women's Ignite PIP VI Slide,31.98999977
414.9599915,Cardio Equipment,EE. UU.,6947,Footwear,Europe,Francia,99.98999786,499.9500122,-643.1900024,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
409.9599915,Cardio Equipment,EE. UU.,442,Footwear,Europe,España,99.98999786,499.9500122,114.7900009,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
409.9599915,Cardio Equipment,EE. UU.,9671,Footwear,Europe,Francia,99.98999786,499.9500122,-215.2299957,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
409.9599915,Cardio Equipment,EE. UU.,5283,Footwear,Europe,Alemania,99.98999786,499.9500122,-286.9700012,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
409.9599915,Cardio Equipment,EE. UU.,3364,Footwear,Europe,Austria,99.98999786,499.9500122,36.08000183,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
409.9599915,Cardio Equipment,EE. UU.,2170,Footwear,Europe,Francia,99.98999786,499.9500122,184.4799957,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
399.9599915,Cardio Equipment,EE. UU.,11348,Footwear,Europe,Reino Unido,99.98999786,499.9500122,-51.59000015,Northern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
399.9599915,Cardio Equipment,EE. UU.,10224,Footwear,Europe,Alemania,99.98999786,499.9500122,135.1900024,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
399.9599915,Cardio Equipment,EE. UU.,7006,Footwear,Europe,Alemania,99.98999786,499.9500122,145.1900024,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
